replies_count,retweets_count,likes_count,n_hashtag,tweet_count,volume,high_low_subs,open,label
2.0,8.0,40.0,3,3,13.735014999999999,0.6700000000000017,65.89,1
0.0,0.0,0.0,0,0,7.091074000000001,0.480000000000004,65.75,1
4.0,8.0,98.0,2,2,9.339334,0.3199999999999932,65.27,1
2.0,2.0,21.0,2,2,1013.184481,0.09000000000000341,64.98,1
5.0,60.0,21.0,5,3,11.484113,0.28000000000000114,65.01,1
1.0,0.0,1.0,1,1,1.566074,0.3200000000000074,65.08,1
0.0,0.0,0.0,0,0,815.121442,0.46999999999999886,65.34,1
4.0,4.0,28.0,3,3,50.766751,0.5499999999999972,64.95,1
0.0,0.0,0.0,0,0,2.453891,0.23999999999999488,65.5,1
5.0,11.0,83.0,8,4,144.8884316,1.2600000000000051,65.74,1
2.0,21.0,19.0,5,3,9.010605,0.8799999999999955,67.0,1
3.0,1.0,5.0,5,3,98.47510347,1.769999999999996,66.12,1
0.0,0.0,0.0,0,0,5.045363,0.37999999999999545,65.42,1
0.0,1.0,8.0,1,1,36.711486,1.1400000000000006,65.25,1
1.0,1.0,16.0,2,2,23.395265,0.0899999999999892,64.55,1
6.0,0.0,10.0,4,4,84.883421,0.3400000000000034,64.52,1
6.0,9.0,32.0,12,6,76.600489,0.1700000000000017,64.63,1
11.0,3.0,41.0,15,7,305.315571,2.000000000000007,64.59,1
10.0,12.0,101.0,16,12,27.2374815,0.5499999999999972,65.96,1
0.0,4.0,9.0,2,2,161.37270800000002,0.47999999999998977,66.13,1
0.0,4.0,18.0,1,1,4.477856,0.5100000000000051,65.8,1
1.0,2.0,9.0,19,2,92.247782,0.9500000000000028,66.31,1
85.0,13.0,77.0,9,3,2.361333,0.1799999999999926,65.39,1
0.0,0.0,7.0,1,1,18.120559,0.5100000000000051,65.57,1
0.0,0.0,0.0,0,0,3.0,0.04999999999999716,65.92,1
1.0,1.0,3.0,2,1,1222.765325,2.530000000000001,65.97,1
1.0,0.0,1.0,1,1,145.75093600000002,1.1800000000000068,67.82,1
3.0,3.0,23.0,6,4,369.326942,0.9699999999999989,68.86,1
4.0,0.0,17.0,3,3,31.737961,0.5900000000000034,68.31,1
3.0,0.0,14.0,5,4,76.38900768,1.230000000000004,68.39,1
128.0,70.0,123.0,7,1,3.44072,0.6700000000000017,67.27,1
4.0,3.0,45.0,3,2,0.131571,0.28000000000000114,67.85,1
9.0,5.0,29.0,16,7,65.259485,0.39000000000000057,68.13,1
0.0,24.0,15.0,2,1,8.989541000000001,0.6099999999999994,68.02,1
2.0,3.0,14.0,2,2,133.172831,1.0499999999999972,67.5,1
9.0,2.0,24.0,7,5,532.532789,1.3100000000000023,68.55,1
6.0,10.0,31.0,5,5,18.749451999999998,0.9399999999999977,69.86,1
2.0,2.0,2.0,2,2,155.6807752,1.269999999999996,69.52,1
31.0,71.0,315.0,6,4,24.859109,0.7800000000000011,69.65,1
1.0,3.0,10.0,4,2,669.791396,1.5499999999999972,69.27,1
8.0,23.0,72.0,7,7,14.227487,1.0,67.77,1
6.0,11.0,45.0,25,8,861.9786742999999,2.799999999999997,68.36,1
20.0,16.0,178.0,15,12,660.6256319,1.2199999999999989,70.91,1
7.0,9.0,44.0,15,4,1065.1312480000001,0.8700000000000045,71.0,1
6.0,18.0,72.0,13,7,145.5502982,0.45000000000000284,71.3,1
27.0,55.0,258.0,33,8,51.673743,0.6400000000000006,71.44,1
2.0,4.0,7.0,18,2,163.82188100000002,0.6499999999999915,71.6,1
7.0,2.0,26.0,3,3,144.312717,1.2600000000000051,71.8,1
12.0,4.0,62.0,17,5,892.6728602,1.8900000000000006,72.1,1
3.0,2.0,14.0,2,2,26.40327422,1.1400000000000006,71.2,1
1.0,0.0,1.0,1,1,243.425372,1.6200000000000045,71.38,1
2.0,6.0,17.0,3,2,241.718752,1.0900000000000034,72.48,0
1.0,1.0,5.0,3,1,370.239622,1.0,71.39,0
4.0,6.0,13.0,15,3,3.02597,0.1600000000000108,71.43,0
0.0,0.0,0.0,0,0,0.409314,0.8400000000000034,71.27,0
0.0,0.0,0.0,0,0,1.12689,0.29999999999999716,70.58,0
5.0,1.0,15.0,26,5,6.116748,0.35999999999999943,70.88,0
1.0,0.0,2.0,1,1,3.63040419,0.8900000000000006,70.52,1
5.0,9.0,66.0,3,3,0.077179,0.3199999999999932,69.63,1
3.0,6.0,25.0,15,3,115.12926000000002,1.230000000000004,69.5,1
1.0,8.0,11.0,2,2,80.115997,0.5499999999999972,70.45,1
3.0,4.0,12.0,8,5,80.329788,0.7900000000000063,71.0,0
0.0,10.0,21.0,2,2,40.702819,1.0999999999999943,70.4,1
8.0,15.0,77.0,48,13,56.35850799999999,1.4399999999999977,70.03,1
3.0,4.0,24.0,2,2,103.328128,0.9899999999999949,71.42,0
4.0,2.0,11.0,5,4,318.722852,1.9200000000000017,72.0,0
18.0,46.0,231.0,19,8,153.34821499999998,1.019999999999996,72.03,0
0.0,0.0,0.0,0,0,101.63766600000001,1.1000000000000085,72.45,0
6.0,16.0,59.0,9,6,68.513615,0.28999999999999204,71.62,0
0.0,0.0,0.0,0,0,142.876545,0.37000000000000455,71.42,1
22.0,32.0,164.0,2,2,123.884541,0.27000000000001023,71.13,1
4.0,0.0,5.0,3,3,442.78923399999996,1.2199999999999989,71.22,1
6.0,5.0,60.0,1,1,138.964896,0.7199999999999989,70.81,1
2.0,12.0,29.0,5,5,20.46076,1.0700000000000074,70.47,1
11.0,43.0,93.0,3,3,1.345728,0.519999999999996,70.34,1
4.0,12.0,51.0,17,5,33.363032000000004,0.6700000000000017,70.74,1
1.0,11.0,25.0,27,4,36.695177,0.8500000000000085,70.55,1
0.0,0.0,0.0,0,0,1.474924,0.5900000000000034,71.4,0
2.0,1.0,7.0,7,3,57.560421,0.6899999999999977,70.81,1
0.0,0.0,0.0,0,0,78.88489,0.6200000000000045,71.5,1
2.0,1.0,1.0,2,2,1.602126,0.04999999999999716,72.09,0
10.0,13.0,140.0,7,6,833.277101,1.759999999999991,72.04,0
7.0,2.0,34.0,5,5,19.81529819,0.6700000000000017,73.8,0
32.0,16.0,16.0,9,1,3.378221,0.4200000000000017,73.59,0
0.0,0.0,0.0,0,0,95.46547,0.1700000000000017,73.17,0
7.0,12.0,34.0,8,5,90.36538399999999,0.7399999999999949,73.28,0
1.0,7.0,7.0,4,2,321.1614684,1.0300000000000011,73.74,0
2.0,1.0,11.0,1,1,75.967036,1.1499999999999915,72.83,0
2.0,0.0,1.0,1,1,277.133369,1.6599999999999966,72.34,0
35.0,49.0,200.0,4,4,30.320560999999998,0.060000000000002274,73.0,0
4.0,1.0,4.0,3,3,15.249925,0.5699999999999932,73.0,0
2.0,0.0,0.0,11,1,540.732619,0.9699999999999989,72.43,1
4.0,1.0,5.0,2,2,23.637365,0.6899999999999977,73.0,1
10.0,24.0,114.0,18,4,762.638773,0.75,73.52,1
2.0,0.0,23.0,1,1,290.087356,0.8500000000000085,73.07,1
1.0,13.0,27.0,1,1,167.3807759,0.6300000000000097,72.85,1
5.0,6.0,57.0,3,3,14.805872,1.1800000000000068,73.23,1
0.0,6.0,12.0,1,1,1.426328,0.5400000000000063,72.45,1
49.0,28.0,306.0,6,6,117.243255,0.6099999999999994,72.48,1
0.0,1.0,5.0,1,1,355.5777562,1.3900000000000006,71.96,1
1.0,0.0,1.0,1,1,83.679057,0.6199999999999903,70.57,1
0.0,0.0,0.0,0,0,3.5166129999999995,0.480000000000004,70.46,1
111.0,75.0,120.0,28,3,447.8850335,1.0400000000000063,70.8,1
4.0,27.0,23.0,2,2,9.804279,0.7199999999999989,70.1,1
0.0,0.0,0.0,0,0,0.0,0.0,70.72,1
2.0,0.0,4.0,2,2,77.51611,0.480000000000004,70.72,1
6.0,27.0,21.0,7,5,56.958668,0.3400000000000034,71.2,1
0.0,0.0,0.0,0,0,7.581853,0.29999999999999716,71.2,1
1.0,3.0,10.0,3,3,14.478975,0.5,70.91,1
37.0,15.0,21.0,12,4,27.353943,0.5,70.64,1
0.0,0.0,0.0,0,0,8.537326,0.36999999999999034,70.69,1
3.0,2.0,11.0,2,2,64.673979,0.5699999999999932,70.77,1
5.0,22.0,125.0,4,3,411.681652,0.9099999999999966,70.91,1
1.0,6.0,38.0,3,3,26.294890999999996,0.730000000000004,71.04,1
2.0,0.0,2.0,1,1,945.4839999999999,0.6500000000000057,70.55,1
7.0,12.0,70.0,5,5,5.231779,0.4899999999999949,70.4,1
1.0,1.0,12.0,1,1,303.924392,0.7900000000000063,70.89,1
5.0,10.0,63.0,3,3,68.65278,0.5300000000000011,71.68,1
5.0,16.0,43.0,4,4,224.83317680000002,0.45000000000000284,71.37,1
6.0,8.0,80.0,14,5,4.272977,0.2600000000000051,71.35,1
1.0,1.0,15.0,1,1,1.0,0.5100000000000051,71.51,1
6.0,0.0,27.0,1,1,1074.221986,1.4299999999999926,71.0,1
4.0,2.0,18.0,3,3,30.611265000000003,1.769999999999996,72.1,1
8.0,24.0,73.0,4,3,7.889846,0.5,71.63,1
6.0,29.0,46.0,3,3,144.889587,0.480000000000004,71.13,1
0.0,0.0,7.0,2,1,8.122011,0.5999999999999943,70.81,1
0.0,0.0,0.0,0,0,0.13912,0.37999999999999545,71.14,1
0.0,2.0,10.0,3,2,3.482542,0.01999999999999602,71.52,1
2.0,6.0,33.0,1,1,142.471785,0.3400000000000034,71.53,1
3.0,29.0,89.0,38,3,0.709802,0.46999999999999886,71.64,1
1.0,2.0,19.0,2,2,13.936573000000001,0.9399999999999977,71.17,1
0.0,0.0,0.0,0,0,2.0922549999999998,0.3299999999999983,72.11,1
0.0,0.0,33.0,1,1,24.19903515,0.730000000000004,71.78,1
3.0,0.0,4.0,2,2,388.506223,0.5699999999999932,72.35,1
0.0,0.0,0.0,0,0,38.407695000000004,0.7400000000000091,71.78,1
3.0,16.0,59.0,5,2,175.325377,0.730000000000004,71.27,1
4.0,20.0,66.0,37,7,127.62931200000001,0.4099999999999966,72.0,1
4.0,17.0,70.0,58,5,1026.625654,1.4099999999999966,71.59,1
4.0,4.0,48.0,5,5,18.57763,0.6900000000000119,72.46,1
3.0,0.0,35.0,4,4,65.249844,0.23000000000000398,73.08,1
4.0,28.0,51.0,5,5,336.47418799999997,1.039999999999992,73.2,1
37.0,48.0,227.0,7,7,110.1216037,0.6300000000000097,74.24,1
2.0,8.0,35.0,30,5,27.665106,0.6700000000000017,74.4,1
14.0,17.0,126.0,13,8,51.887183,0.45999999999999375,74.53,1
6.0,1.0,27.0,4,4,136.934933,0.4200000000000017,74.77,1
2.0,0.0,10.0,19,3,702.379374,0.9500000000000028,74.74,1
2.0,6.0,18.0,5,3,1440.356912,3.3599999999999994,74.32,1
14.0,5.0,97.0,8,8,962.393009,1.0899999999999892,77.51,1
29.0,44.0,250.0,17,7,102.747902,1.309999999999988,77.76,1
26.0,15.0,225.0,8,8,164.0439378,1.6899999999999977,78.2,1
2.0,5.0,41.0,4,4,28.496939,1.3200000000000074,79.67,1
13.0,11.0,72.0,20,10,699.006184,0.8299999999999983,78.75,1
5.0,2.0,12.0,7,3,75.657301,1.1599999999999966,79.54,1
4.0,37.0,46.0,9,6,273.537689,1.3699999999999903,79.54,1
6.0,8.0,44.0,23,8,137.242596,1.4099999999999966,80.2,1
16.0,57.0,133.0,24,6,1.8180990000000001,1.0799999999999983,81.61,1
2.0,3.0,22.0,26,4,88.14761168,1.1499999999999915,80.91,1
41.0,25.0,143.0,22,8,202.508332,1.6000000000000085,80.99,1
38.0,16.0,156.0,11,9,36.959216999999995,0.8299999999999983,82.59,1
160.0,176.0,972.0,17,8,1158.153494,2.3599999999999994,81.76,1
19.0,13.0,144.0,33,22,338.685213,2.3800000000000097,83.32,1
104.0,108.0,849.0,63,38,2390.191425,3.9399999999999977,84.95,0
37.0,94.0,429.0,31,20,1567.4607210000001,1.6599999999999966,86.06,0
17.0,41.0,150.0,32,14,560.061237,1.4399999999999977,86.74,0
31.0,18.0,132.0,47,16,304.160641,1.8100000000000023,87.03,0
75.0,58.0,566.0,28,18,753.3530668,3.289999999999992,88.84,0
23.0,69.0,215.0,43,15,740.3283914,2.3900000000000006,91.51,0
15.0,6.0,80.0,27,12,579.21951,2.5799999999999983,93.03,0
35.0,36.0,284.0,43,19,663.5735154,4.929999999999993,92.85,0
27.0,26.0,192.0,19,10,1122.789156,4.459999999999994,89.31,0
6.0,18.0,71.0,17,7,256.591385,1.4200000000000017,88.68,0
7.0,12.0,50.0,6,5,92.62305994,3.5999999999999943,88.38,0
10.0,11.0,65.0,16,9,665.714754,1.6000000000000085,90.99,0
4.0,2.0,41.0,52,7,3506.709085,14.649999999999991,90.13,0
2.0,6.0,12.0,4,3,835.6488272999999,4.569999999999993,80.91,1
2.0,2.0,9.0,10,2,1012.0040230000001,1.9699999999999989,82.63,1
7.0,3.0,16.0,7,4,1414.28344,5.509999999999991,82.61,0
38.0,29.0,25.0,15,5,62.588985,1.6099999999999994,87.86,0
2.0,0.0,4.0,1,1,49.976656,1.7999999999999972,87.0,0
3.0,2.0,7.0,2,2,241.776154,3.0400000000000063,85.84,0
1.0,4.0,20.0,26,2,231.10774159999997,3.489999999999995,83.39,0
3.0,0.0,7.0,7,3,19.72199235,2.25,81.67,0
0.0,0.0,0.0,0,0,33.90065,0.519999999999996,82.11,0
7.0,6.0,28.0,5,3,21.540885,1.5100000000000051,81.69,0
4.0,1.0,10.0,1,1,64.54778779,1.7099999999999937,82.77,0
3.0,4.0,22.0,3,3,233.5967767,3.8599999999999994,81.72,1
12.0,1.0,97.0,6,2,173.545146,1.3499999999999943,85.35,0
4.0,6.0,29.0,2,2,23.096505,0.6700000000000017,84.0,0
10.0,63.0,29.0,5,5,83.70428199999999,1.9699999999999989,84.36,0
5.0,8.0,29.0,41,4,1236.5073810000001,2.490000000000009,83.84,0
7.0,1.0,42.0,3,3,8.707951,1.2800000000000011,81.77,1
5.0,14.0,51.0,5,5,91.46225902,1.2199999999999989,82.81,1
1.0,0.0,1.0,1,1,269.779516,2.5600000000000023,82.29,1
3.0,1.0,24.0,15,4,15.43993752,0.6099999999999994,83.99,1
6.0,2.0,18.0,7,4,152.1688773,1.4599999999999937,84.0,1
7.0,1.0,25.0,5,5,10.49485042,0.6400000000000006,84.94,1
22.0,6.0,100.0,7,4,258.738041,0.8500000000000085,85.2,1
2.0,0.0,3.0,2,2,28.97711765,0.5300000000000011,84.52,1
3.0,7.0,13.0,15,3,328.97328589999995,0.6500000000000057,84.16,1
4.0,11.0,23.0,15,6,14.624735999999999,0.7600000000000051,84.43,1
3.0,3.0,4.0,25,3,4.976227,0.4399999999999977,83.67,1
5.0,0.0,1.0,3,3,4.166754,0.8900000000000006,83.95,1
1.0,5.0,15.0,1,1,52.272665,0.7600000000000051,83.76,1
18.0,20.0,91.0,5,2,8.367175999999999,0.5499999999999972,83.4,1
26.0,99.0,161.0,22,7,83.141001,0.789999999999992,83.45,1
15.0,53.0,93.0,35,8,17.036668,0.7000000000000028,84.16,1
30.0,70.0,274.0,12,9,245.884254,0.5900000000000034,83.88,1
7.0,4.0,49.0,2,2,160.49688669999998,1.539999999999992,84.29,1
3.0,33.0,83.0,4,2,67.17522259,1.289999999999992,84.87,1
2.0,0.0,5.0,2,2,0.295979,0.1700000000000017,84.36,1
8.0,28.0,80.0,7,7,81.6335,0.9500000000000028,84.36,1
7.0,24.0,71.0,8,6,428.053783,1.1700000000000017,84.47,1
8.0,14.0,95.0,28,6,23.429453,0.3299999999999983,83.63,1
27.0,36.0,173.0,6,5,87.775589,0.44999999999998863,83.82,1
0.0,4.0,10.0,17,2,114.660449,1.2399999999999949,83.75,1
4.0,0.0,0.0,1,1,279.98325689999996,1.2000000000000028,82.62,1
5.0,0.0,14.0,3,3,88.989541,1.0400000000000063,82.13,1
4.0,3.0,11.0,18,3,262.486916,2.769999999999996,82.5,1
4.0,6.0,18.0,6,3,7.75369,0.46999999999999886,84.61,1
0.0,0.0,0.0,0,0,39.805991,1.5400000000000063,84.75,1
3.0,0.0,6.0,12,3,16.506335,0.5600000000000023,83.22,1
2.0,6.0,21.0,6,3,0.711647,0.29999999999999716,83.1,1
11.0,14.0,48.0,13,5,30.871802000000002,1.0,82.8,1
3.0,0.0,8.0,3,2,14.219773000000002,0.37999999999999545,82.97,1
2.0,11.0,13.0,26,5,1.071051,0.6499999999999915,82.59,1
1.0,25.0,39.0,2,2,1.903254,0.4399999999999977,82.95,1
6.0,24.0,48.0,30,5,759.9512950000001,0.7199999999999989,82.97,1
4.0,54.0,16.0,2,2,11.841567,0.35999999999999943,82.41,1
2.0,94.0,126.0,3,1,280.785325,2.7299999999999898,82.77,1
0.0,0.0,0.0,0,0,20.03597055,1.7199999999999989,80.04,1
33.0,11.0,37.0,6,2,23.438047,1.3499999999999943,81.76,1
13.0,21.0,85.0,38,10,13.340842000000002,1.0,81.63,1
6.0,23.0,109.0,33,6,2.165145,0.27000000000001023,82.63,1
8.0,6.0,44.0,10,4,75.11421929,1.1499999999999915,82.84,1
1.0,4.0,44.0,2,2,73.24454943,0.9799999999999898,81.84,1
2.0,14.0,20.0,31,3,503.02300199999996,0.789999999999992,82.77,1
5.0,3.0,45.0,4,4,2.628407,0.4000000000000057,82.67,1
16.0,49.0,196.0,11,7,27.142609999999998,0.9200000000000017,82.27,1
9.0,5.0,23.0,6,5,439.868288,1.7900000000000063,83.19,1
9.0,4.0,39.0,4,4,227.68961389999998,0.5699999999999932,84.67,1
0.0,2.0,2.0,1,1,151.99916000000002,0.480000000000004,84.75,1
2.0,10.0,22.0,4,1,1355.815306,2.819999999999993,84.93,1
3.0,2.0,6.0,14,3,85.924317,0.9699999999999989,86.3,1
1.0,3.0,16.0,12,2,389.98020099999997,1.1599999999999966,86.09,1
4.0,1.0,8.0,2,2,0.0,0.0,85.79,1
0.0,0.0,0.0,0,0,610.0645059999999,0.7800000000000011,85.79,1
9.0,7.0,16.0,5,4,6.10752,0.7900000000000063,86.3,1
6.0,8.0,26.0,3,2,0.0,0.0,85.8,1
5.0,2.0,74.0,8,6,11.69122,0.9500000000000028,85.8,1
3.0,7.0,16.0,4,3,42.073665999999996,0.3400000000000034,86.75,1
41.0,49.0,299.0,6,6,456.31246100000004,2.6499999999999915,86.84,1
3.0,66.0,19.0,11,3,13.782055,0.8800000000000097,88.92,1
4.0,17.0,17.0,10,5,109.1299407,1.2399999999999949,88.77,1
3.0,18.0,23.0,4,4,138.67848,1.4000000000000057,88.95,1
25.0,51.0,115.0,21,11,583.14653,1.480000000000004,88.52,1
31.0,54.0,128.0,38,9,332.868541,0.9500000000000028,89.47,1
7.0,9.0,23.0,7,7,169.541977,1.3200000000000074,89.4,1
76.0,35.0,452.0,11,9,856.2201177000001,4.079999999999998,88.62,1
43.0,21.0,324.0,15,15,2641.677309,3.010000000000005,92.01,1
63.0,85.0,646.0,31,28,942.5194427000001,2.25,94.57,0
24.0,33.0,227.0,12,10,69.583866,1.3599999999999994,95.5,0
40.0,45.0,207.0,12,11,118.29813,1.1899999999999977,94.34,0
8.0,16.0,88.0,8,7,467.729645,2.8799999999999955,94.96,0
10.0,4.0,58.0,8,5,325.387303,2.5500000000000114,97.48,0
8.0,11.0,53.0,24,7,283.0279629,2.6200000000000045,95.35,0
1.0,2.0,19.0,21,4,511.41202699999997,1.6200000000000045,97.97,0
8.0,2.0,23.0,6,5,71.472927,1.4099999999999966,96.92,0
8.0,12.0,30.0,8,4,125.695975,0.9399999999999977,95.93,0
10.0,9.0,22.0,7,6,25.96263603,1.6800000000000068,95.64,0
3.0,1.0,3.0,16,2,255.43256569999997,2.2700000000000102,95.09,0
3.0,9.0,24.0,28,6,28.86069762,2.940000000000012,93.46,0
8.0,74.0,48.0,39,7,17.924364999999998,0.9000000000000057,95.11,0
0.0,4.0,5.0,2,1,25.982,0.5100000000000051,95.38,0
5.0,6.0,17.0,16,5,15.488526,1.0900000000000034,95.89,0
15.0,73.0,121.0,15,11,0.09473200000000001,0.1700000000000017,94.8,1
1.0,1.0,5.0,4,2,3.908243,1.0600000000000023,94.63,1
9.0,3.0,17.0,9,5,52.618781000000006,1.1400000000000006,93.91,1
2.0,11.0,34.0,4,3,40.67373722,1.0999999999999943,94.97,1
4.0,0.0,15.0,4,4,309.34826,1.9099999999999966,94.45,1
4.0,3.0,10.0,4,4,164.305925,2.569999999999993,95.2,1
3.0,3.0,8.0,37,4,36.47399784,1.2900000000000063,96.51,0
81.0,112.0,684.0,83,34,2624.132608,5.209999999999994,96.79,1
43.0,30.0,317.0,24,19,223.183077,2.760000000000005,101.69,0
59.0,26.0,323.0,29,21,126.50634070000001,2.200000000000003,100.0,0
11.0,93.0,127.0,30,13,147.074158,0.6299999999999955,98.79,0
151.0,125.0,330.0,23,13,1558.991499,1.0,99.0,0
14.0,17.0,89.0,10,10,371.52974,1.5,99.76,0
48.0,271.0,777.0,11,10,643.4901855,2.3499999999999943,98.92,0
3.0,5.0,47.0,4,4,273.39858,1.019999999999996,96.99,0
5.0,4.0,17.0,8,4,543.9055264,2.2099999999999937,96.96,0
0.0,0.0,0.0,0,0,261.407266,2.8299999999999983,95.45,1
0.0,0.0,0.0,0,0,25.606589000000003,1.269999999999996,97.0,0
0.0,3.0,11.0,1,1,59.02214099,0.7399999999999949,95.96,0
8.0,22.0,98.0,21,3,27.09778384,0.8899999999999864,95.95,0
5.0,7.0,18.0,12,4,405.498268,0.8200000000000074,95.62,0
9.0,3.0,35.0,5,5,344.82478599999996,1.0600000000000023,95.23,0
3.0,2.0,15.0,32,3,68.049595,0.3499999999999943,95.57,0
56.0,128.0,128.0,17,7,1.775611,1.0800000000000125,95.85,0
9.0,17.0,65.0,45,9,0.0,0.0,96.92,0
10.0,8.0,51.0,10,8,2.332166,0.269999999999996,96.92,0
0.0,6.0,18.0,2,2,22.681562,1.6500000000000057,96.65,0
0.0,7.0,23.0,10,5,36.185086,0.9399999999999977,95.21,1
10.0,4.0,60.0,10,4,73.814802,0.9500000000000028,95.02,0
4.0,4.0,19.0,8,3,979.7544908,3.9200000000000017,94.92,0
24.0,11.0,107.0,38,10,243.1894,1.1700000000000017,93.28,1
4.0,20.0,33.0,30,5,604.392736,2.5600000000000023,93.87,0
13.0,18.0,101.0,12,7,1117.278174,6.090000000000003,95.12,0
16.0,31.0,66.0,6,5,626.691914,4.099999999999994,91.12,1
5.0,1.0,4.0,5,4,97.90956709,1.5400000000000063,90.83,1
36.0,37.0,172.0,4,4,329.95549710000006,3.1400000000000006,91.33,1
17.0,98.0,130.0,14,6,181.842959,1.3900000000000006,93.03,0
35.0,39.0,130.0,10,5,55.34847526,1.0499999999999972,94.27,0
15.0,18.0,25.0,68,12,195.21528500000002,1.1099999999999994,94.75,0
5.0,6.0,27.0,4,4,140.75952900000001,1.1300000000000097,94.3,0
2.0,2.0,2.0,10,2,130.19872,2.009999999999991,93.54,1
22.0,20.0,58.0,13,9,11.427866999999999,1.0900000000000034,95.55,0
6.0,2.0,15.0,4,4,15.242932000000001,1.4799999999999898,94.46,1
1.0,0.0,3.0,1,1,65.943833,0.8100000000000023,92.98,1
2.0,5.0,27.0,2,2,10.364415,0.7999999999999972,93.0,1
0.0,2.0,2.0,1,1,0.0020350000000000004,0.269999999999996,92.56,1
3.0,68.0,109.0,2,2,0.10354200000000001,0.6000000000000085,92.83,1
15.0,28.0,11.0,23,2,80.250214,1.5499999999999972,93.43,0
2.0,0.0,4.0,10,2,80.0,0.01999999999999602,94.98,0
2.0,0.0,4.0,17,2,112.83618999999999,1.019999999999996,95.0,0
18.0,21.0,397.0,16,8,105.150057,0.980000000000004,96.02,0
6.0,9.0,40.0,10,6,33.913538,0.730000000000004,96.71,0
2.0,60.0,14.0,1,1,3.029588,0.6999999999999886,96.07,0
4.0,13.0,48.0,6,4,350.1469024,1.0900000000000034,95.46,0
1.0,5.0,26.0,11,3,269.8136479,2.1199999999999903,96.4,0
1.0,1.0,8.0,2,2,248.74266699999998,3.3499999999999943,98.52,0
0.0,3.0,9.0,6,2,47.40909,1.0,96.99,0
5.0,5.0,54.0,2,2,189.6616501,0.9000000000000057,96.89,0
5.0,5.0,27.0,6,6,38.752694,1.3199999999999932,96.88,0
14.0,6.0,86.0,3,3,253.80941209999997,0.8299999999999983,96.02,0
5.0,1.0,24.0,14,5,266.16722880000003,1.3799999999999955,95.8,0
5.0,3.0,33.0,4,2,285.139048,0.45999999999999375,97.0,0
4.0,2.0,15.0,4,4,0.34571087,0.6400000000000006,96.67,0
2.0,1.0,10.0,4,2,113.45866000000001,0.5300000000000011,96.47,0
0.0,0.0,0.0,0,0,32.692293,0.9200000000000017,96.53,0
2.0,3.0,8.0,2,2,174.80550630000002,0.8300000000000125,95.61,0
4.0,1.0,24.0,3,3,332.691733,1.0300000000000011,95.57,0
10.0,6.0,15.0,7,1,49.028059999999996,0.3199999999999932,95.01,0
0.0,0.0,0.0,0,0,98.40014973,1.0300000000000011,95.0,0
1.0,4.0,1.0,1,1,2.510027,0.6299999999999955,94.69,0
3.0,5.0,15.0,4,1,330.3051818,0.6300000000000097,94.7,0
0.0,0.0,0.0,0,0,331.103704,1.5699999999999932,95.29,0
4.0,1.0,3.0,3,3,5.113746,1.0400000000000063,94.01,0
2.0,19.0,26.0,3,3,0.0,0.0,94.0,0
1.0,5.0,24.0,2,2,0.27709,1.5100000000000051,94.0,0
1.0,9.0,38.0,5,2,10.579069,1.0300000000000011,95.51,0
2.0,3.0,31.0,2,2,28.212248,0.9299999999999926,94.48,0
8.0,40.0,127.0,7,2,791.204924,1.7000000000000028,94.58,0
4.0,2.0,13.0,3,3,27.753897,1.1799999999999926,93.86,0
1.0,15.0,38.0,9,2,544.2524969,3.3900000000000006,92.68,0
7.0,2.0,34.0,6,6,204.5384814,1.9500000000000028,90.0,0
8.0,15.0,31.0,11,5,28.134525,0.7000000000000028,91.2,0
8.0,19.0,19.0,10,6,42.562366,0.46999999999999886,91.59,0
2.0,2.0,2.0,20,2,18.178292000000003,0.7299999999999898,91.54,0
1.0,1.0,3.0,1,1,3.380786,0.4399999999999977,92.17,0
2.0,3.0,25.0,10,3,80.580986,0.7599999999999909,91.81,0
1.0,2.0,7.0,1,1,0.53789928,0.3299999999999983,92.3,0
2.0,5.0,17.0,2,2,176.65422019999997,2.2099999999999937,92.63,0
0.0,0.0,0.0,0,0,422.29487400000005,1.019999999999996,94.49,0
2.0,0.0,15.0,3,3,253.78383,2.8200000000000074,93.47,0
8.0,52.0,129.0,11,5,159.04806299999998,0.8700000000000045,95.26,0
2.0,0.0,9.0,1,1,120.64941759999999,0.7999999999999972,94.67,0
2.0,1.0,6.0,2,2,5.03001469,1.4100000000000108,93.87,0
0.0,0.0,6.0,1,1,48.876506,0.5700000000000074,92.84,0
1.0,0.0,2.0,1,1,2.9043509999999997,0.5400000000000063,93.34,0
19.0,23.0,12.0,6,2,1.553668,0.6099999999999994,93.33,0
6.0,0.0,20.0,5,5,5.574508,0.9099999999999966,93.94,0
2.0,1.0,5.0,2,2,0.09006499999999999,1.4200000000000017,93.03,0
10.0,0.0,8.0,5,5,52.0,0.8599999999999994,91.61,0
3.0,3.0,14.0,4,4,10.255068,0.75,92.45,0
93.0,59.0,326.0,25,6,37.296254,0.7600000000000051,93.15,0
7.0,10.0,88.0,26,5,378.8202927,1.8299999999999983,92.53,0
3.0,2.0,36.0,7,5,17.321189999999998,0.6899999999999977,92.74,0
4.0,8.0,63.0,15,6,470.8383424,2.25,93.05,0
8.0,1.0,29.0,25,6,98.985978,1.5300000000000011,91.04,0
4.0,2.0,17.0,4,3,435.9874,1.3599999999999994,90.36,0
38.0,45.0,68.0,37,5,104.5295096,0.7200000000000131,89.21,0
4.0,55.0,97.0,6,5,541.4053935,1.4399999999999977,89.56,0
